row_id,from_date,to_date,part_number,dealer_price,list_price,part_category,part_name,competition_brand,competition_name,competition_part_number
,2013-03-01,2013-03-30,DE9Z1104C,117.24,195.40,,,,,
,2013-03-01,2013-03-30,DE9Z2C026A,128.00,213.33,,,,,
,2013-03-01,2013-03-30,DG1Z1125B,0.00,0.00,,,,,
,2013-03-01,2013-03-30,DG1Z1125C,50.80,84.67,,,,,
,2013-03-01,2013-03-30,DG1Z2C026A,39.98,66.63,,,,,
,2013-03-01,2013-03-30,DG9Z1104A,58.18,96.97,,,,,
,2013-03-01,2013-03-30,DG9Z1104B,58.86,98.10,,,,,
,2013-03-01,2013-03-30,DG9Z1104C,0.00,0.00,,,,,
,2013-03-01,2013-03-30,DG9Z1104D,0.00,0.00,,,,,
,2013-03-01,2013-03-30,DG9Z1125A,49.98,83.30,,,,,
,2013-03-01,2013-03-30,DG9Z1125B,49.98,83.30,,,,,
,2013-03-01,2013-03-30,DG9Z2C026A,49.98,83.30,,,,,
,2013-03-01,2013-03-30,DG9Z2C026B,49.98,83.30,,,,,
,2013-03-01,2013-03-30,DL1Z1104A,172.99,288.32,,,,,
,2013-03-01,2013-03-30,DR3Z1125A,103.06,171.77,,,,,
,2013-03-01,2013-03-30,DR3Z1125B,0.00,0.00,,,,,
,2013-03-01,2013-03-30,DR3Z1125C,49.98,83.30,,,,,
,2013-03-01,2013-03-30,DR3Z2C026A,67.64,112.73,,,,,
,2013-03-01,2013-03-30,E9HZ1126A,0.00,0.00,,,,,
,2013-03-01,2013-03-30,F1CZ1104A,49.44,82.40,,,,,
,2013-03-01,2013-03-30,F1CZ1104B,60.00,100.00,,,,,
,2013-03-01,2013-03-30,F2HZ1125B,0.00,0.00,,,,,
,2013-03-01,2013-03-30,F3SZ1109A,85.00,141.67,,,,,
,2013-03-01,2013-03-30,F4HZ1109D,328.51,547.52,,,,,
,2013-03-01,2013-03-30,F4HZ1125A,0.00,0.00,,,,,
,2013-03-01,2013-03-30,F4HZ1125C,165.00,275.00,,,,,
,2013-03-01,2013-03-30,F4TZ1109A,220.00,366.67,,,,,
,2013-03-01,2013-03-30,F4UZ1102B,0.00,0.00,,,,,
,2013-03-01,2013-03-30,F4ZZ2C026B,76.35,127.25,,,,,
,2013-03-01,2013-03-30,F58Z1126B,69.98,116.63,,,,,
,2013-03-01,2013-03-30,F5RZ1104A,69.00,115.00,,,,,
,2013-03-01,2013-03-30,F5RZ1104B,0.00,0.00,,,,,
,2013-03-01,2013-03-30,F5TZ2C026A,29.98,49.97,,,,,
,2013-03-01,2013-03-30,F67Z1125BA,44.98,74.97,,,,,
,2013-03-01,2013-03-30,F68Z1104AA,70.00,116.67,,,,,
,2013-03-01,2013-03-30,F6SZ1104BA,70.36,117.27,,,,,
,2013-03-01,2013-03-30,F6UZ2C026AA,89.98,149.97,,,,,
,2013-03-01,2013-03-30,F78Z1104AA,69.68,116.13,,,,,
,2013-03-01,2013-03-30,F7AZ1104AC,64.22,107.03,,,,,
,2013-03-01,2013-03-30,F81Z1102BA,119.98,199.97,,,,,
,2013-03-01,2013-03-30,F81Z1102DB,173.54,289.23,,,,,
,2013-03-01,2013-03-30,F81Z1104AD,244.25,407.08,,,,,
,2013-03-01,2013-03-30,F81Z1104BH,293.34,488.90,,,,,
,2013-03-01,2013-03-30,F81Z1104CH,0.00,0.00,,,,,
,2013-03-01,2013-03-30,F81Z1104DG,285.00,475.00,,,,,
,2013-03-01,2013-03-30,F81Z1104EC,0.00,0.00,,,,,
,2013-03-01,2013-03-30,F81Z1109DA,165.42,275.70,,,,,
,2013-03-01,2013-03-30,F81Z1109EB,211.82,353.03,,,,,
,2013-03-01,2013-03-30,F81Z1125AA,0.00,0.00,,,,,
,2013-03-01,2013-03-30,F81Z1125AB,0.00,0.00,,,,,
,2013-03-01,2013-03-30,F81Z1125BA,100.81,168.02,,,,,
,2013-03-01,2013-03-30,F81Z1125DA,74.98,124.97,,,,,
,2013-03-01,2013-03-30,F81Z2C026AA,89.98,149.97,,,,,
,2013-03-01,2013-03-30,F81Z2C026EA,79.98,133.30,,,,,
,2013-03-01,2013-03-30,F87Z1104AB,0.00,0.00,,,,,
,2013-03-01,2013-03-30,F87Z1104BB,0.00,0.00,,,,,
,2013-03-01,2013-03-30,F87Z1104CA,163.26,272.10,,,,,
,2013-03-01,2013-03-30,F87Z1126BA,34.98,58.30,,,,,
,2013-03-01,2013-03-30,F8AZ1104AA,71.00,118.33,,,,,
,2013-03-01,2013-03-30,F8UZ1102AB,99.98,166.63,,,,,
,2013-03-01,2013-03-30,F8UZ1102CA,136.65,227.75,,,,,
,2013-03-01,2013-03-30,F8VZ1125AA,65.32,108.87,,,,,
,2013-03-01,2013-03-30,F8ZZ2C026AA,42.98,71.63,,,,,
,2013-03-01,2013-03-30,XC2Z1126AA,59.98,99.97,,,,,
,2013-03-01,2013-03-30,XC2Z2C026AA,79.98,133.30,,,,,
,2013-03-01,2013-03-30,XC2Z2C026BB,84.98,141.63,,,,,
,2013-03-01,2013-03-30,XF5Z1104AA,163.44,272.40,,,,,
,2013-03-01,2013-03-30,XF5Z1125AA,0.00,0.00,,,,,
,2013-03-01,2013-03-30,XF5Z1126AA,59.98,99.97,,,,,
,2013-03-01,2013-03-30,XL1Z1102AF,0.00,0.00,,,,,
,2013-03-01,2013-03-30,XL1Z1104AE,260.00,433.33,,,,,
,2013-03-01,2013-03-30,XL1Z1125AA,79.54,132.57,,,,,
,2013-03-01,2013-03-30,XL3Z1102EC,69.98,116.63,,,,,
,2013-03-01,2013-03-30,XL3Z1104AD,207.13,345.22,,,,,
,2013-03-01,2013-03-30,XL3Z1104BC,157.42,262.37,,,,,
,2013-03-01,2013-03-30,XL3Z1125BA,0.00,0.00,,,,,
,2013-03-01,2013-03-30,XL3Z1125CB,44.98,74.97,,,,,
,2013-03-01,2013-03-30,XL5Z1104A,264.73,441.22,,,,,
,2013-03-01,2013-03-30,XL5Z1104B,0.00,0.00,,,,,
,2013-03-01,2013-03-30,XR3Z1125BC,126.99,211.65,,,,,
,2013-03-01,2013-03-30,XW4Z1109AA,0.00,0.00,,,,,
,2013-03-01,2013-03-30,XW4Z1125AA,58.46,97.43,,,,,
,2013-03-01,2013-03-30,XW4Z2C026AA,49.98,83.30,,,,,
,2013-03-01,2013-03-30,YC2Z1109AA,0.00,0.00,,,,,
,2013-03-01,2013-03-30,YC2Z1126AA,79.98,133.30,,,,,
,2013-03-01,2013-03-30,YC3Z1102AA,0.00,0.00,,,,,
,2013-03-01,2013-03-30,YC3Z1104C,0.00,0.00,,,,,
,2013-03-01,2013-03-30,YC3Z1104D,310.00,516.67,,,,,
,2013-03-01,2013-03-30,YC3Z1104EA,305.32,508.87,,,,,
,2013-03-01,2013-03-30,YC3Z1109AA,403.09,671.82,,,,,
,2013-03-01,2013-03-30,YC3Z1109CA,411.43,685.72,,,,,
,2013-03-01,2013-03-30,YC3Z1125AA,165.00,275.00,,,,,
,2013-03-01,2013-03-30,YC3Z1126AA,0.00,0.00,,,,,
,2013-03-01,2013-03-30,YC3Z2C026AA,165.00,275.00,,,,,
,2013-03-01,2013-03-30,YC3Z2C026BA,209.98,349.97,,,,,
,2013-03-01,2013-03-30,YC3Z2C026BB,79.98,133.30,,,,,
,2013-03-01,2013-03-30,YF1Z1104AC,0.00,0.00,,,,,
,2013-03-01,2013-03-30,YF1Z1125AA,0.00,0.00,,,,,
,2013-03-01,2013-03-30,YF1Z2C026AA,29.98,49.97,,,,,
,2013-03-01,2013-03-30,YL1Z1102AA,0.00,0.00,,,,,
,2013-03-01,2013-03-30,YL1Z1104AA,259.00,431.67,,,,,
,2013-03-01,2013-03-30,YL1Z2C026AA,69.47,115.78,,,,,
,2013-03-01,2013-03-30,YL3Z1102AA,59.98,99.97,,,,,
,2013-03-01,2013-03-30,YL3Z1104BA,195.32,325.53,,,,,
,2013-03-01,2013-03-30,YL3Z2C026AA,68.99,114.98,,,,,
,2013-03-01,2013-03-30,YL5Z1104A,215.00,358.33,,,,,
,2013-03-01,2013-03-30,YL5Z1104AA,0.00,0.00,,,,,
,2013-03-01,2013-03-30,YL5Z1104B,199.62,332.70,,,,,
,2013-03-01,2013-03-30,YL5Z1104BA,0.00,0.00,,,,,
,2013-03-01,2013-03-30,YR3Z1109AA,191.38,318.97,,,,,
,2013-03-01,2013-03-30,YS4Z1A034AA,75.00,125.00,,,,,
,2013-03-01,2013-03-30,YW7Z2C026AA,44.98,74.97,,,,,
,2013-04-01,2013-04-29,1C4Z2C026AA,150.00,250.00,,,,,
,2013-04-01,2013-04-29,1F1Z1104DA,0.00,0.00,,,,,
,2013-04-01,2013-04-29,1F1Z1126BA,34.98,58.30,,,,,
,2013-04-01,2013-04-29,1F2Z1104AB,88.75,147.92,,,,,
,2013-04-01,2013-04-29,1L2Z1109AA,136.90,228.17,,,,,
,2013-04-01,2013-04-29,1L3Z1104BA,250.00,416.67,,,,,
,2013-04-01,2013-04-29,1L5Z1126BA,59.98,99.97,,,,,
,2013-04-01,2013-04-29,1R3Z1104B,80.00,133.33,,,,,
,2013-04-01,2013-04-29,1R3Z1104BB,69.00,115.00,,,,,
,2013-04-01,2013-04-29,1R8Z2C026AA,54.98,91.63,,,,,
,2013-04-01,2013-04-29,1S4Z2C026BA,0.00,0.00,,,,,
,2013-04-01,2013-04-29,2T1Z1125A,49.98,83.30,,,,,
,2013-04-01,2013-04-29,2T1Z1126C,0.00,0.00,,,,,
,2013-04-01,2013-04-29,3C2Z1104AA,0.00,0.00,,,,,
,2013-04-01,2013-04-29,3C2Z1109AA,249.77,416.28,,,,,
,2013-04-01,2013-04-29,3C3Z1102CA,199.15,331.92,,,,,
,2013-04-01,2013-04-29,3C3Z1104A,262.31,437.18,,,,,
,2013-04-01,2013-04-29,3C3Z1104B,224.86,374.77,,,,,
,2013-04-01,2013-04-29,3C3Z1104BA,0.00,0.00,,,,,
,2013-04-01,2013-04-29,3C3Z1104CA,285.00,475.00,,,,,
,2013-04-01,2013-04-29,3C3Z1109AA,0.00,0.00,,,,,
,2013-04-01,2013-04-29,3C3Z1109AB,121.57,202.62,,,,,
,2013-04-01,2013-04-29,3C3Z1109BA,0.00,0.00,,,,,
,2013-04-01,2013-04-29,3C3Z1109BB,0.00,0.00,,,,,
,2013-04-01,2013-04-29,3C3Z1109DA,177.19,295.32,,,,,
,2013-04-01,2013-04-29,3C5Z1104AA,129.00,215.00,,,,,
,2013-04-01,2013-04-29,3F1Z1104AA,60.00,100.00,,,,,
,2013-04-01,2013-04-29,3F1Z1104BA,64.90,108.17,,,,,
,2013-04-01,2013-04-29,3F1Z1104CA,72.41,120.68,,,,,
,2013-04-01,2013-04-29,3F1Z1104DA,58.32,97.20,,,,,
,2013-04-01,2013-04-29,3F2Z1104AA,220.72,367.87,,,,,
,2013-04-01,2013-04-29,3F2Z1104AB,221.38,368.97,,,,,
,2013-04-01,2013-04-29,3F2Z2C026AA,49.98,83.30,,,,,
,2013-04-01,2013-04-29,3L2Z1104AA,188.64,314.40,,,,,
,2013-04-01,2013-04-29,3L2Z1104AB,0.00,0.00,,,,,
,2013-04-01,2013-04-29,3L2Z1109AA,0.00,0.00,,,,,
,2013-04-01,2013-04-29,3L2Z1125AA,0.00,0.00,,,,,
,2013-04-01,2013-04-29,3L2Z2C026AA,59.98,99.97,,,,,
,2013-04-01,2013-04-29,3L5Z1104AA,0.00,0.00,,,,,
,2013-04-01,2013-04-29,3L5Z1125AA,49.98,83.30,,,,,
,2013-04-01,2013-04-29,3W1Z1125AA,44.98,74.97,,,,,
,2013-04-01,2013-04-29,3W1Z2C026AA,42.98,71.63,,,,,
,2013-04-01,2013-04-29,3W1Z2C026BA,59.98,99.97,,,,,
,2013-04-01,2013-04-29,3W7Z2C026AA,44.98,74.97,,,,,
,2013-04-01,2013-04-29,4C2Z1102AA,158.17,263.62,,,,,
,2013-04-01,2013-04-29,4C2Z2C026AA,107.14,178.57,,,,,
,2013-04-01,2013-04-29,4C3Z1102BA,481.49,802.48,,,,,
,2013-04-01,2013-04-29,4C3Z1109AA,0.00,0.00,,,,,
,2013-04-01,2013-04-29,4C5Z1125AA,59.98,99.97,,,,,
,2013-04-01,2013-04-29,4F1Z1125AA,0.00,0.00,,,,,
,2013-04-01,2013-04-29,4F2Z1102AAA,0.00,0.00,,,,,
,2013-04-01,2013-04-29,4G7Z1104AA,0.00,0.00,,,,,
,2013-04-01,2013-04-29,4G7Z1125AA,0.00,0.00,,,,,
,2013-04-01,2013-04-29,4G7Z2C026AA,0.00,0.00,,,,,
,2013-04-01,2013-04-29,4L2Z1104AA,169.25,282.08,,,,,
,2013-04-01,2013-04-29,4L2Z1125AA,51.98,86.63,,,,,
,2013-04-01,2013-04-29,4L3Z1104AB,224.42,374.03,,,,,
,2013-04-01,2013-04-29,4L3Z1104BB,204.37,340.62,,,,,
,2013-04-01,2013-04-29,4L5Z1102BA,85.98,143.30,,,,,
,2013-04-01,2013-04-29,4R3Z1104AA,89.49,149.15,,,,,
,2013-04-01,2013-04-29,4R3Z1104AB,93.83,156.38,,,,,
,2013-04-01,2013-04-29,4R3Z1104B,0.00,0.00,,,,,
,2013-04-01,2013-04-29,4R3Z1125AA,67.22,112.03,,,,,
,2013-04-01,2013-04-29,4R3Z1125BA,0.00,0.00,,,,,
,2013-04-01,2013-04-29,5C3Z1102AB,129.98,216.63,,,,,
,2013-04-01,2013-04-29,5C3Z1102GB,139.98,233.30,,,,,
,2013-04-01,2013-04-29,5C3Z1104BAA,0.00,0.00,,,,,
,2013-04-01,2013-04-29,5C3Z1109AA,0.00,0.00,,,,,
,2013-04-01,2013-04-29,5C3Z1109B,352.30,587.17,,,,,
,2013-04-01,2013-04-29,5C3Z1109CA,219.41,365.68,,,,,
,2013-04-01,2013-04-29,5C3Z1109CC,119.67,199.45,,,,,
,2013-04-01,2013-04-29,5C3Z1109DA,166.70,277.83,,,,,
,2013-04-01,2013-04-29,5C3Z1125AB,69.98,116.63,,,,,
,2013-04-01,2013-04-29,5C3Z1125CA,79.98,133.30,,,,,
,2013-04-01,2013-04-29,5C3Z1125DA,79.98,133.30,,,,,
,2013-04-01,2013-04-29,5C3Z2C026CA,107.98,179.97,,,,,
,2013-04-01,2013-04-29,5C5Z2C026A,49.98,83.30,,,,,
,2013-04-01,2013-04-29,5L2Z1102BA,109.98,183.30,,,,,
,2013-04-01,2013-04-29,5L2Z2C026A,0.00,0.00,,,,,
,2013-04-01,2013-04-29,5L3Z1125AA,74.98,124.97,,,,,
,2013-04-01,2013-04-29,5L3Z1125BA,69.98,116.63,,,,,
,2013-04-01,2013-04-29,5L3Z2C026AA,0.00,0.00,,,,,
,2013-04-01,2013-04-29,5L8Z1125AA,0.00,0.00,,,,,
,2013-04-01,2013-04-29,5L8Z1125BA,54.98,91.63,,,,,
,2013-04-01,2013-04-29,5L8Z2C026BA,54.98,91.63,,,,,
,2013-04-01,2013-04-29,5R3Z2C026AA,34.98,58.30,,,,,
,2013-04-01,2013-04-29,5U9Z1102AA,404.61,674.35,,,,,
,2013-04-01,2013-04-29,5W1Z1104B,143.29,238.82,,,,,
,2013-04-01,2013-04-29,5W4Z1104BA,124.92,208.20,,,,,
,2013-04-01,2013-04-29,6C2Z1109CA,183.19,305.32,,,,,
,2013-04-01,2013-04-29,6C3Z1109X,347.78,579.63,,,,,
,2013-04-01,2013-04-29,6C3Z2C026BA,0.00,0.00,,,,,
,2013-04-01,2013-04-29,6E5Z1104AA,82.41,137.35,,,,,
,2013-04-01,2013-04-29,6E5Z1104AB,49.00,81.67,,,,,
,2013-04-01,2013-04-29,6E5Z1104BA,83.69,139.48,,,,,
,2013-04-01,2013-04-29,6F2Z1109A,190.69,317.82,,,,,
,2013-04-01,2013-04-29,6F2Z1109B,190.69,317.82,,,,,
,2013-04-01,2013-04-29,6F2Z1125A,119.98,199.97,,,,,
,2013-04-01,2013-04-29,6L1Z1104B,164.58,274.30,,,,,
,2013-04-01,2013-04-29,6L1Z1104C,0.00,0.00,,,,,
,2013-04-01,2013-04-29,6L1Z1104CA,220.95,368.25,,,,,
,2013-04-01,2013-04-29,6L1Z1104D,0.00,0.00,,,,,
,2013-04-01,2013-04-29,6L1Z1104DA,254.79,424.65,,,,,
,2013-04-01,2013-04-29,6L1Z1104E,0.00,0.00,,,,,
,2013-04-01,2013-04-29,6L1Z1109AA,202.91,338.18,,,,,
,2013-04-01,2013-04-29,6L1Z1109D,202.91,338.18,,,,,
,2013-04-01,2013-04-29,6L1Z1109F,0.00,0.00,,,,,
,2013-04-01,2013-04-29,6L1Z1125A,54.98,91.63,,,,,
,2013-04-01,2013-04-29,6L1Z2C026A,49.98,83.30,,,,,
,2013-04-01,2013-04-29,6L2Z1109B,146.87,244.78,,,,,
,2013-04-01,2013-04-29,6L2Z1125AA,54.98,91.63,,,,,
,2013-04-01,2013-04-29,6L2Z2C026A,44.98,74.97,,,,,
,2013-04-01,2013-04-29,6L3Z1104A,199.00,331.67,,,,,
,2013-04-01,2013-04-29,6L5Z1104B,185.80,309.67,,,,,
,2013-04-01,2013-04-29,6L5Z1126A,39.98,66.63,,,,,
,2013-04-01,2013-04-29,6L8Z1109AA,36.89,61.48,,,,,
,2013-04-01,2013-04-29,6L8Z1109BA,36.89,61.48,,,,,
,2013-04-01,2013-04-29,6U9Z2C026A,119.00,198.33,,,,,
,2013-04-01,2013-04-29,6U9Z2C026B,0.00,0.00,,,,,
,2013-04-01,2013-04-29,7C3Z1102A,0.00,0.00,,,,,
,2013-04-01,2013-04-29,7C3Z1102B,0.00,0.00,,,,,
,2013-04-01,2013-04-29,7C3Z1104B,0.00,0.00,,,,,
,2013-04-01,2013-04-29,7C3Z1104C,0.00,0.00,,,,,
,2013-04-01,2013-04-29,7L1Z1104AA,0.00,0.00,,,,,
,2013-04-01,2013-04-29,7L1Z1104BA,0.00,0.00,,,,,
,2013-04-01,2013-04-29,7L1Z1104D,0.00,0.00,,,,,
,2013-04-01,2013-04-29,7L1Z1104E,0.00,0.00,,,,,
,2013-04-01,2013-04-29,7L1Z1109A,0.00,0.00,,,,,
,2013-04-01,2013-04-29,7L1Z1109AA,205.00,341.67,,,,,
,2013-04-01,2013-04-29,7L2Z1104A,215.00,358.33,,,,,
,2013-04-01,2013-04-29,7L3Z1104A,197.63,329.38,,,,,
,2013-04-01,2013-04-29,7L3Z1104B,184.00,306.67,,,,,
,2013-04-01,2013-04-29,7L8Z1126A,69.98,116.63,,,,,
,2013-04-01,2013-04-29,7R3Z1125A,109.98,183.30,,,,,
,2013-04-01,2013-04-29,7S4Z1104A,57.97,96.62,,,,,
,2013-04-01,2013-04-29,7S4Z1125A,0.00,0.00,,,,,
,2013-04-01,2013-04-29,7S6Z1125A,59.98,99.97,,,,,
,2013-04-01,2013-04-29,7S6Z1125B,39.98,66.63,,,,,
,2013-04-01,2013-04-29,7S6Z2C026A,59.98,99.97,,,,,
,2013-04-01,2013-04-29,7T1Z1104A,79.31,132.18,,,,,
,2013-04-01,2013-04-29,7T1Z1104B,225.00,375.00,,,,,
,2013-04-01,2013-04-29,7T1Z1104C,0.00,0.00,,,,,
,2013-04-01,2013-04-29,7T1Z1104D,49.58,82.63,,,,,
,2013-04-01,2013-04-29,7T4Z1104A,50.00,83.33,,,,,
,2013-04-01,2013-04-29,7T4Z1104B,95.00,158.33,,,,,
,2013-04-01,2013-04-29,7T4Z1104C,98.00,163.33,,,,,
,2013-04-01,2013-04-29,7T4Z1125A,44.98,74.97,,,,,
,2013-04-01,2013-04-29,7T4Z1125B,42.98,71.63,,,,,
,2013-04-01,2013-04-29,7T4Z2C026A,39.98,66.63,,,,,
,2013-04-01,2013-04-29,7W1Z1104A,148.92,248.20,,,,,
,2013-04-01,2013-04-29,8A8Z1104B,0.00,0.00,,,,,
,2013-04-01,2013-04-29,8A8Z1125A,0.00,0.00,,,,,
,2013-04-01,2013-04-29,8C2Z1102A,0.00,0.00,,,,,
,2013-04-01,2013-04-29,8C2Z1102C,0.00,0.00,,,,,
,2013-04-01,2013-04-29,8C2Z1109A,135.01,225.02,,,,,
,2013-04-01,2013-04-29,8C2Z1109B,0.00,0.00,,,,,
,2013-04-01,2013-04-29,8C2Z1109C,136.77,227.95,,,,,
,2013-04-01,2013-04-29,8C2Z2C026A,69.98,116.63,,,,,
,2013-04-01,2013-04-29,8C2Z2C026B,79.98,133.30,,,,,
,2013-04-01,2013-04-29,8C2Z2C026C,89.98,149.97,,,,,
,2013-04-01,2013-04-29,8F9Z1104A,107.78,179.63,,,,,
,2013-04-01,2013-04-29,8F9Z1104B,114.12,190.20,,,,,
,2013-04-01,2013-04-29,8F9Z1104C,107.16,178.60,,,,,
,2013-04-01,2013-04-29,8G1Z1125A,0.00,0.00,,,,,
,2013-04-01,2013-04-29,8G1Z1125B,44.98,74.97,,,,,
,2013-04-01,2013-04-29,8G1Z2C026A,0.00,0.00,,,,,
,2013-04-01,2013-04-29,8G1Z2C026B,0.00,0.00,,,,,
,2013-04-01,2013-04-29,8L3Z1102A,169.00,281.67,,,,,
,2013-04-01,2013-04-29,8L3Z1102B,147.90,246.50,,,,,
,2013-04-01,2013-04-29,8L8Z1104A,94.72,157.87,,,,,
,2013-04-01,2013-04-29,8L8Z1126BD,44.98,74.97,,,,,
,2013-04-01,2013-04-29,8S4Z1113B,65.98,109.97,,,,,
,2013-04-01,2013-04-29,8T1Z1126B,0.00,0.00,,,,,
,2013-04-01,2013-04-29,8U9Z1125A,0.00,0.00,,,,,
,2013-04-01,2013-04-29,8U9Z2C026A,0.00,0.00,,,,,
,2013-04-01,2013-04-29,9C3Z2C026A,59.98,99.97,,,,,
,2013-04-01,2013-04-29,9E5Z1125A,0.00,0.00,,,,,
,2013-04-01,2013-04-29,9E5Z1125B,0.00,0.00,,,,,
,2013-04-01,2013-04-29,9E5Z1125C,44.98,74.97,,,,,
,2013-04-01,2013-04-29,9E5Z2C026A,0.00,0.00,,,,,
,2013-04-01,2013-04-29,9E5Z2C026B,34.98,58.30,,,,,
,2013-04-01,2013-04-29,9L3Z1104A,194.00,323.33,,,,,
,2013-04-01,2013-04-29,9L3Z1104B,181.48,302.47,,,,,
,2013-04-01,2013-04-29,9L3Z1104C,0.00,0.00,,,,,
,2013-04-01,2013-04-29,9L3Z1125C,59.98,99.97,,,,,
,2013-04-01,2013-04-29,9L3Z1125D,69.98,116.63,,,,,
,2013-04-01,2013-04-29,9L3Z2C026A,54.98,91.63,,,,,
,2013-04-01,2013-04-29,9L3Z2C026B,52.98,88.30,,,,,
,2013-04-01,2013-04-29,9S4Z1113A,64.74,107.90,,,,,
,2013-04-01,2013-04-29,9S4Z1125A,0.00,0.00,,,,,
,2013-04-01,2013-04-29,9T4Z1104A,104.43,174.05,,,,,
,2013-04-01,2013-04-29,9T4Z2C026A,49.98,83.30,,,,,
,2013-04-01,2013-04-29,AC3Z1104B,407.72,679.53,,,,,
,2013-04-01,2013-04-29,AC3Z1104C,356.33,593.88,,,,,
,2013-04-01,2013-04-29,AC3Z1104D,420.87,701.45,,,,,
,2013-04-01,2013-04-29,AC3Z1104E,0.00,0.00,,,,,
,2013-04-01,2013-04-29,AC3Z1104F,380.48,634.13,,,,,
,2013-04-01,2013-04-29,AE8Z1125A,34.98,58.30,,,,,
,2013-04-01,2013-04-29,AE8Z1125B,0.00,0.00,,,,,
,2013-04-01,2013-04-29,AG1Z1125A,0.00,0.00,,,,,
,2013-04-01,2013-04-29,AG1Z2C026A,44.98,74.97,,,,,
,2013-04-01,2013-04-29,AL1Z2C026AA,0.00,0.00,,,,,
,2013-04-01,2013-04-29,AL1Z2C026B,0.00,0.00,,,,,
,2013-04-01,2013-04-29,AL3Z1104A,180.00,300.00,,,,,
,2013-04-01,2013-04-29,AL3Z1125A,0.00,0.00,,,,,
,2013-04-01,2013-04-29,AL3Z1125B,0.00,0.00,,,,,
,2013-04-01,2013-04-29,AL5Z1102A,69.15,115.25,,,,,
,2013-04-01,2013-04-29,AL5Z1104A,251.78,419.63,,,,,
,2013-04-01,2013-04-29,AL5Z2C026A,59.98,99.97,,,,,
,2013-04-01,2013-04-29,AL8Z1125A,44.98,74.97,,,,,
,2013-04-01,2013-04-29,AS4Z1125A,39.98,66.63,,,,,
,2013-04-01,2013-04-29,AT1Z1126A,59.98,99.97,,,,,
,2013-04-01,2013-04-29,AV6Z2C026A,0.00,0.00,,,,,
,2013-04-01,2013-04-29,AY1Z1125A,0.00,0.00,,,,,
,2013-04-01,2013-04-29,B1BZ1104A,0.00,0.00,,,,,
,2013-04-01,2013-04-29,B1BZ1104B,0.00,0.00,,,,,
,2013-04-01,2013-04-29,BB5Z1104A,59.72,99.53,,,,,
,2013-04-01,2013-04-29,BC2Z1102A,119.98,199.97,,,,,
,2013-04-01,2013-04-29,BC2Z1102B,104.19,173.65,,,,,
,2013-04-01,2013-04-29,BC3Z1104A,328.69,547.82,,,,,
,2013-04-01,2013-04-29,BC3Z1104B,349.86,583.10,,,,,
,2013-04-01,2013-04-29,BC3Z1104C,330.37,550.62,,,,,
,2013-04-01,2013-04-29,BC3Z1104D,343.91,573.18,,,,,
,2013-04-01,2013-04-29,BC3Z1104E,350.97,584.95,,,,,
,2013-04-01,2013-04-29,BC3Z1109A,110.69,184.48,,,,,
,2013-04-01,2013-04-29,BC3Z1109B,113.04,188.40,,,,,
,2013-04-01,2013-04-29,BC3Z1109C,90.00,150.00,,,,,
,2013-04-01,2013-04-29,BC3Z2C026A,74.98,124.97,,,,,
,2013-04-01,2013-04-29,BE8Z1104A,29.94,49.90,,,,,
,2013-04-01,2013-04-29,BE8Z1109A,0.00,0.00,,,,,
,2013-04-01,2013-04-29,BE8Z1126A,0.00,0.00,,,,,
,2013-04-01,2013-04-29,BE8Z1126B,25.32,42.20,,,,,
,2013-04-01,2013-04-29,BL1Z1104A,0.00,0.00,,,,,
,2013-04-01,2013-04-29,BL3Z1104A,0.00,0.00,,,,,
,2013-04-01,2013-04-29,BL3Z1104B,0.00,0.00,,,,,
,2013-04-01,2013-04-29,BL3Z1104C,0.00,0.00,,,,,
,2013-04-01,2013-04-29,BL3Z1104D,0.00,0.00,,,,,
,2013-04-01,2013-04-29,BL3Z2C026A,59.98,99.97,,,,,
,2013-04-01,2013-04-29,BL3Z2C026B,59.98,99.97,,,,,
,2013-04-01,2013-04-29,BR3Z1125A,0.00,0.00,,,,,
,2013-04-01,2013-04-29,BT4Z1104A,34.03,56.72,,,,,
,2013-04-01,2013-04-29,BT4Z1104B,69.00,115.00,,,,,
,2013-04-01,2013-04-29,BT4Z2C026A,0.00,0.00,,,,,
,2013-04-01,2013-04-29,BT4Z2C026B,39.98,66.63,,,,,
,2013-04-01,2013-04-29,BV6Z1104B,0.00,0.00,,,,,
,2013-04-01,2013-04-29,BV6Z1109C,0.00,0.00,,,,,
,2013-04-01,2013-04-29,BV6Z1125A,34.98,58.30,,,,,
,2013-04-01,2013-04-29,BV6Z1126A,39.98,66.63,,,,,
,2013-04-01,2013-04-29,BV6Z2C026A,39.98,66.63,,,,,
,2013-04-01,2013-04-29,C1BZ1126A,0.00,0.00,,,,,
,2013-04-01,2013-04-29,C1BZ2C026A,0.00,0.00,,,,,
,2013-04-01,2013-04-29,CB5Z1125A,51.98,86.63,,,,,
,2013-04-01,2013-04-29,CC3Z1102A,114.98,191.63,,,,,
,2013-04-01,2013-04-29,CC3Z1102B,155.98,259.97,,,,,
,2013-04-01,2013-04-29,CL1Z1109A,0.00,0.00,,,,,
,2013-04-01,2013-04-29,CL1Z2C026A,54.98,91.63,,,,,
,2013-04-01,2013-04-29,CL3Z1104A,133.72,222.87,,,,,
,2013-04-01,2013-04-29,CL3Z1104B,96.00,160.00,,,,,
,2013-04-01,2013-04-29,CL3Z1104C,0.00,0.00,,,,,
