from_date,part_number,dealer_price,list_price
9/1/2013,7L3Z1104B,220.56,367.60
9/1/2013,7L8Z1126A,69.98,116.63
9/1/2013,7R3Z1125A,122.43,204.05
9/1/2013,7S4Z1104A,71.15,118.58
9/1/2013,7S4Z1125A,0.00,0.00
9/1/2013,7S6Z1125A,59.98,99.97
9/1/2013,7S6Z1125B,39.98,66.63
9/1/2013,7S6Z2C026A,59.98,99.97
9/1/2013,7T1Z1104A,88.71,147.85
9/1/2013,7T1Z1104B,294.23,490.38
9/1/2013,7T1Z1104C,0.00,0.00
9/1/2013,7T1Z1104D,78.62,131.03
9/1/2013,7T4Z1104A,69.06,115.11
9/1/2013,7T4Z1104B,162.95,271.57
9/1/2013,7T4Z1104C,189.26,315.44
9/1/2013,7T4Z1125A,48.25,80.41
9/1/2013,7T4Z1125B,81.37,135.62
9/1/2013,7T4Z2C026A,50.84,84.74
9/1/2013,7W1Z1104A,154.09,256.82
9/1/2013,8A8Z1104B,0.00,0.00
9/1/2013,8A8Z1125A,0.00,0.00
9/1/2013,8C2Z1102A,0.00,0.00
9/1/2013,8C2Z1102C,0.00,0.00
9/1/2013,8C2Z1109A,0.00,0.00
9/1/2013,8C2Z1109B,89.94,149.90
9/1/2013,8C2Z1109C,142.15,236.92
9/1/2013,8C2Z2C026A,75.36,125.60
9/1/2013,8C2Z2C026B,80.98,134.97
9/1/2013,8C2Z2C026C,95.94,159.91
9/1/2013,8F9Z1104A,130.34,217.23
9/1/2013,8F9Z1104B,136.94,228.24
9/1/2013,8F9Z1104C,142.64,237.74
9/1/2013,8G1Z1125A,0.00,0.00
9/1/2013,8G1Z1125B,44.98,74.97
9/1/2013,8G1Z2C026A,0.00,0.00
9/1/2013,8G1Z2C026B,0.00,0.00
9/1/2013,8L3Z1102A,177.53,295.88
9/1/2013,8L3Z1102B,164.33,273.89
9/1/2013,8L8Z1104A,100.16,166.93
9/1/2013,8L8Z1126BD,80.28,133.81
9/1/2013,8S4Z1113B,67.41,112.36
9/1/2013,8T1Z1126B,0.00,0.00
9/1/2013,8U9Z1125A,160.54,267.56
9/1/2013,8U9Z2C026A,0.00,0.00
9/1/2013,9C3Z2C026A,79.94,133.23
9/1/2013,9E5Z1125A,0.00,0.00
9/1/2013,9E5Z1125B,0.00,0.00
9/1/2013,9E5Z1125C,46.75,77.92
9/1/2013,9E5Z2C026A,0.00,0.00
9/1/2013,9E5Z2C026B,36.31,60.52
9/1/2013,9L3Z1104A,276.70,461.16
9/1/2013,9L3Z1104B,237.62,396.04
9/1/2013,9L3Z1104C,229.66,382.77
9/1/2013,9L3Z1125C,61.77,102.96
9/1/2013,9L3Z1125D,0.00,0.00
9/1/2013,9L3Z2C026A,80.80,134.67
9/1/2013,9L3Z2C026B,93.70,156.17
9/1/2013,9S4Z1113A,73.40,122.33
9/1/2013,9S4Z1125A,0.00,0.00
9/1/2013,9T4Z1104A,196.01,326.68
9/1/2013,9T4Z2C026A,49.98,83.30
9/1/2013,AC3Z1104B,443.40,738.99
9/1/2013,AC3Z1104C,356.33,593.88
9/1/2013,AC3Z1104D,449.31,748.85
9/1/2013,AC3Z1104E,0.00,0.00
9/1/2013,AC3Z1104F,395.22,658.69
9/1/2013,AE8Z1125A,39.63,66.05
9/1/2013,AE8Z1125B,30.41,50.68
9/1/2013,AG1Z1125A,0.00,0.00
9/1/2013,AG1Z2C026A,57.70,96.18
9/1/2013,AL1Z2C026AA,0.00,0.00
9/1/2013,AL1Z2C026B,0.00,0.00
9/1/2013,AL3Z1104A,226.44,377.40
9/1/2013,AL3Z1125A,0.00,0.00
9/1/2013,AL3Z1125B,0.00,0.00
9/1/2013,AL5Z1102A,73.79,122.98
9/1/2013,AL5Z1104A,288.33,480.55
9/1/2013,AL5Z2C026A,63.06,105.10
9/1/2013,AL8Z1125A,47.27,78.79
9/1/2013,AS4Z1125A,41.06,68.43
9/1/2013,AT1Z1126A,63.60,106.00
9/1/2013,AV6Z2C026A,0.00,0.00
9/1/2013,AY1Z1125A,0.00,0.00
9/1/2013,B1BZ1104A,19.34,32.23
9/1/2013,B1BZ1104B,0.00,0.00
9/1/2013,BB5Z1104A,112.09,186.82
9/1/2013,BC2Z1102A,133.81,223.01
9/1/2013,BC2Z1102B,109.56,182.60
9/1/2013,BC3Z1104A,383.57,639.29
9/1/2013,BC3Z1104B,476.53,794.22
9/1/2013,BC3Z1104C,443.93,739.90
9/1/2013,BC3Z1104D,416.66,694.43
9/1/2013,BC3Z1104E,570.33,950.54
9/1/2013,BC3Z1109A,151.55,252.58
9/1/2013,BC3Z1109B,113.04,188.40
9/1/2013,BC3Z1109C,157.50,262.50
9/1/2013,BC3Z2C026A,78.61,131.02
9/1/2013,BE8Z1104A,40.72,67.86
9/1/2013,BE8Z1109A,0.00,0.00
9/1/2013,BE8Z1126A,0.00,0.00
9/1/2013,BE8Z1126B,25.32,42.20
9/1/2013,BL1Z1104A,0.00,0.00
9/1/2013,BL3Z1104A,0.00,0.00
9/1/2013,BL3Z1104B,0.00,0.00
9/1/2013,BL3Z1104C,0.00,0.00
9/1/2013,BL3Z1104D,0.00,0.00
9/1/2013,BL3Z2C026A,69.69,116.15
9/1/2013,BL3Z2C026B,59.98,99.97
9/1/2013,BR3Z1125A,0.00,0.00
9/1/2013,BT4Z1104A,45.02,75.04
9/1/2013,BT4Z1104B,206.89,344.82
9/1/2013,BT4Z2C026A,0.00,0.00
9/1/2013,BT4Z2C026B,49.72,82.87
9/1/2013,BV6Z1104B,159.71,266.18
9/1/2013,BV6Z1109C,136.36,227.27
9/1/2013,BV6Z1125A,37.93,63.22
9/1/2013,BV6Z1126A,43.31,72.18
9/1/2013,BV6Z2C026A,43.58,72.64
9/1/2013,C1BZ1126A,0.00,0.00
9/1/2013,C1BZ2C026A,0.00,0.00
9/1/2013,CB5Z1125A,62.08,103.47
9/1/2013,CC3Z1102A,118.17,196.95
9/1/2013,CC3Z1102B,163.34,272.23
9/1/2013,CL1Z1109A,0.00,0.00
9/1/2013,CL1Z2C026A,55.90,93.17
9/1/2013,CL3Z1104A,0.00,0.00
9/1/2013,CL3Z1104B,0.00,0.00
9/1/2013,CL3Z1104C,0.00,0.00
9/1/2013,CL3Z1104D,288.22,480.37
9/1/2013,CL3Z1104E,158.37,263.96
9/1/2013,CL3Z1104F,109.28,182.14
9/1/2013,CL3Z1104G,237.81,396.35
9/1/2013,CL3Z1104H,204.99,341.64
9/1/2013,CL3Z1125A,64.26,107.11
9/1/2013,CL3Z1125B,68.58,114.31
9/1/2013,CL3Z2C026A,0.00,0.00
9/1/2013,CL3Z2C026B,0.00,0.00
9/1/2013,CL3Z2C026C,69.12,115.21
9/1/2013,CL3Z2C026D,49.98,83.30
9/1/2013,CR3Z1125B,0.00,0.00
9/1/2013,CR3Z1125C,74.98,124.96
9/1/2013,CU9Z1102A,729.88,"1,216.46"
9/1/2013,CV6Z1104A,46.62,77.71
9/1/2013,CV6Z1104D,52.87,88.12
9/1/2013,CV6Z1104F,110.11,183.51
9/1/2013,CV6Z1104G,101.46,169.10
9/1/2013,CV6Z1104H,81.87,136.45
9/1/2013,CV6Z1109A,0.00,0.00
9/1/2013,CV6Z1109B,0.00,0.00
9/1/2013,CV6Z1109C,0.00,0.00
9/1/2013,CV6Z1125A,43.46,72.42
9/1/2013,CV6Z1125B,50.83,84.72
9/1/2013,CV6Z1126A,39.98,66.63
9/1/2013,CV6Z2C026A,0.00,0.00
9/1/2013,CV6Z2C026B,45.41,75.68
9/1/2013,DC3Z1102B,483.36,805.60
9/1/2013,DC3Z1102C,160.11,266.85
9/1/2013,DC3Z1104A,0.00,0.00
9/1/2013,DC3Z1104B,0.00,0.00
9/1/2013,DC3Z1104C,0.00,0.00
9/1/2013,DC3Z1104D,0.00,0.00
9/1/2013,DC3Z1125A,86.30,143.84
9/1/2013,DC3Z2C026A,82.33,137.22
9/1/2013,DC3Z2C026B,83.06,138.43
9/1/2013,DCPZ1104A,47.18,78.63
9/1/2013,DE9Z1104A,0.00,0.00
9/1/2013,DE9Z1104B,275.86,459.76
9/1/2013,DE9Z1104C,133.99,223.31
9/1/2013,DE9Z2C026A,128.00,213.33
9/1/2013,DG1Z1125B,0.00,0.00
9/1/2013,DG1Z1125C,52.27,87.12
9/1/2013,DG1Z2C026A,42.02,70.02
9/1/2013,DG9Z1104A,81.77,136.28
9/1/2013,DG9Z1104B,0.00,0.00
9/1/2013,DG9Z1104C,63.08,105.13
9/1/2013,DG9Z1104D,76.13,126.89
9/1/2013,DG9Z1125A,54.22,90.36
9/1/2013,DG9Z1125B,49.98,83.30
9/1/2013,DG9Z2C026A,54.08,90.13
9/1/2013,DG9Z2C026B,49.98,83.30
9/1/2013,DL1Z1104A,271.84,453.07
9/1/2013,DR3Z1125A,161.95,269.92
9/1/2013,DR3Z1125B,59.98,99.97
9/1/2013,DR3Z1125C,53.29,88.81
9/1/2013,DR3Z2C026A,75.60,125.99
9/1/2013,E9HZ1126A,0.00,0.00
9/1/2013,F1CZ1104A,0.00,0.00
9/1/2013,F1CZ1104B,60.00,100.00
9/1/2013,F2HZ1125B,0.00,0.00
9/1/2013,F3SZ1109A,85.00,141.67
9/1/2013,F4HZ1109D,0.00,0.00
9/1/2013,F4HZ1125A,0.00,0.00
9/1/2013,F4HZ1125C,165.00,275.00
9/1/2013,F4TZ1109A,220.00,366.67
9/1/2013,F4UZ1102B,0.00,0.00
9/1/2013,F4ZZ2C026B,90.23,150.39
9/1/2013,F58Z1126B,69.98,116.63
9/1/2013,F5RZ1104A,69.00,115.00
9/1/2013,F5RZ1104B,0.00,0.00
9/1/2013,F5TZ2C026A,63.72,106.20
9/1/2013,F67Z1125BA,44.98,74.97
9/1/2013,F68Z1104AA,70.00,116.67
9/1/2013,F6SZ1104BA,61.84,103.07
9/1/2013,F6UZ2C026AA,91.84,153.06
9/1/2013,F78Z1104AA,122.44,204.06
9/1/2013,F7AZ1104AC,64.22,107.03
9/1/2013,F81Z1102BA,119.98,199.97
9/1/2013,F81Z1102DB,173.54,289.23
9/1/2013,F81Z1104AD,244.25,407.08
9/1/2013,F81Z1104BH,302.36,503.93
9/1/2013,F81Z1104CH,0.00,0.00
9/1/2013,F81Z1104DG,311.72,519.53
9/1/2013,F81Z1104EC,0.00,0.00
9/1/2013,F81Z1109DA,187.66,312.77
9/1/2013,F81Z1109EB,233.00,388.33
9/1/2013,F81Z1125AA,0.00,0.00
9/1/2013,F81Z1125AB,0.00,0.00
9/1/2013,F81Z1125BA,100.81,168.02
9/1/2013,F81Z1125DA,74.98,124.97
9/1/2013,F81Z2C026AA,91.26,152.10
9/1/2013,F81Z2C026EA,82.56,137.61
9/1/2013,F87Z1104AB,0.00,0.00
9/1/2013,F87Z1104BB,0.00,0.00
9/1/2013,F87Z1104CA,165.50,275.83
9/1/2013,F87Z1126BA,34.98,58.30
9/1/2013,F8AZ1104AA,74.38,123.96
9/1/2013,F8UZ1102AB,109.85,183.09
9/1/2013,F8UZ1102CA,146.29,243.82
9/1/2013,F8VZ1125AA,65.32,108.87
9/1/2013,F8ZZ2C026AA,43.53,72.54
9/1/2013,XC2Z1126AA,59.98,99.97
9/1/2013,XC2Z2C026AA,83.12,138.53
9/1/2013,XC2Z2C026BB,108.65,181.07
9/1/2013,XF5Z1104AA,163.44,272.40
9/1/2013,XF5Z1125AA,44.98,74.97
9/1/2013,XF5Z1126AA,0.00,0.00
9/1/2013,XL1Z1102AF,0.00,0.00
9/1/2013,XL1Z1104AE,260.00,433.33
9/1/2013,XL1Z1125AA,80.42,134.04
9/1/2013,XL3Z1102EC,91.17,151.95
9/1/2013,XL3Z1104AD,171.87,286.45
9/1/2013,XL3Z1104BC,132.91,221.52
9/1/2013,XL3Z1125BA,0.00,0.00
9/1/2013,XL3Z1125CB,53.78,89.64
9/1/2013,XL5Z1104A,264.73,441.22
9/1/2013,XL5Z1104B,0.00,0.00
9/1/2013,XR3Z1125BC,126.99,211.65
9/1/2013,XW4Z1109AA,0.00,0.00
9/1/2013,XW4Z1125AA,58.46,97.43
9/1/2013,XW4Z2C026AA,49.98,83.30
9/1/2013,YC2Z1109AA,0.00,0.00
9/1/2013,YC2Z1126AA,79.98,133.30
9/1/2013,YC3Z1102AA,0.00,0.00
9/1/2013,YC3Z1104C,0.00,0.00
9/1/2013,YC3Z1104D,287.58,479.31
9/1/2013,YC3Z1104EA,0.00,0.00
9/1/2013,YC3Z1109AA,0.00,0.00
9/1/2013,YC3Z1109CA,550.55,917.58
9/1/2013,YC3Z1125AA,165.00,275.00
9/1/2013,YC3Z1126AA,0.00,0.00
9/1/2013,YC3Z2C026AA,165.00,275.00
9/1/2013,YC3Z2C026BA,209.98,349.97
9/1/2013,YC3Z2C026BB,80.90,134.83
9/1/2013,YF1Z1104AC,0.00,0.00
9/1/2013,YF1Z1125AA,0.00,0.00
9/1/2013,YF1Z2C026AA,29.98,49.97
9/1/2013,YL1Z1102AA,0.00,0.00
9/1/2013,YL1Z1104AA,259.00,431.67
9/1/2013,YL1Z2C026AA,69.47,115.78
9/1/2013,YL3Z1102AA,82.37,137.29
9/1/2013,YL3Z1104BA,0.00,0.00
9/1/2013,YL3Z2C026AA,68.99,114.98
9/1/2013,YL5Z1104A,227.65,379.41
9/1/2013,YL5Z1104AA,0.00,0.00
9/1/2013,YL5Z1104B,199.62,332.70
9/1/2013,YL5Z1104BA,0.00,0.00
9/1/2013,YR3Z1109AA,191.38,318.97
9/1/2013,YS4Z1A034AA,92.90,154.84
9/1/2013,YW7Z2C026AA,0.00,0.00
10/1/2013,1C4Z2C026AA,153.98,256.63
10/1/2013,1F1Z1104DA,0.00,0.00
10/1/2013,1F1Z1126BA,35.57,59.28
10/1/2013,1F2Z1104AB,94.43,157.38
10/1/2013,1L2Z1109AA,143.55,239.25
10/1/2013,1L3Z1104BA,256.63,427.72
10/1/2013,1L5Z1126BA,59.98,99.97
10/1/2013,1R3Z1104B,82.12,136.87
10/1/2013,1R3Z1104BB,70.83,118.05
10/1/2013,1R8Z2C026AA,54.98,91.63
10/1/2013,1S4Z2C026BA,0.00,0.00
10/1/2013,2T1Z1125A,53.53,89.21
10/1/2013,2T1Z1126C,0.00,0.00
10/1/2013,3C2Z1104AA,0.00,0.00
10/1/2013,3C2Z1109AA,286.73,477.88
10/1/2013,3C3Z1102CA,203.05,338.43
10/1/2013,3C3Z1104A,276.26,460.44
10/1/2013,3C3Z1104B,230.82,384.70
10/1/2013,3C3Z1104BA,0.00,0.00
10/1/2013,3C3Z1104CA,298.05,496.75
10/1/2013,3C3Z1109AA,0.00,0.00
10/1/2013,3C3Z1109AB,124.79,207.98
10/1/2013,3C3Z1109BA,0.00,0.00
10/1/2013,3C3Z1109BB,0.00,0.00
10/1/2013,3C3Z1109DA,208.29,347.15
10/1/2013,3C5Z1104AA,143.46,239.09
10/1/2013,3F1Z1104AA,68.43,114.06
10/1/2013,3F1Z1104BA,70.98,118.29
10/1/2013,3F1Z1104CA,74.33,123.88
10/1/2013,3F1Z1104DA,59.87,99.78
10/1/2013,3F2Z1104AA,257.34,428.90
10/1/2013,3F2Z1104AB,272.20,453.67
10/1/2013,3F2Z2C026AA,49.98,83.30
10/1/2013,3L2Z1104AA,179.86,299.77
10/1/2013,3L2Z1104AB,0.00,0.00
10/1/2013,3L2Z1109AA,0.00,0.00
10/1/2013,3L2Z1125AA,0.00,0.00
10/1/2013,3L2Z2C026AA,59.98,99.97
10/1/2013,3L5Z1104AA,0.00,0.00
10/1/2013,3L5Z1125AA,51.67,86.12
10/1/2013,3W1Z1125AA,61.60,102.68
10/1/2013,3W1Z2C026AA,50.39,83.99
10/1/2013,3W1Z2C026BA,62.65,104.41
10/1/2013,3W7Z2C026AA,45.54,75.91
10/1/2013,4C2Z1102AA,158.17,263.62
10/1/2013,4C2Z2C026AA,107.14,178.57
10/1/2013,4C3Z1102BA,481.49,802.48
10/1/2013,4C3Z1109AA,0.00,0.00
10/1/2013,4C5Z1125AA,59.98,99.97
10/1/2013,4F1Z1125AA,0.00,0.00
10/1/2013,4F2Z1102AAA,0.00,0.00
10/1/2013,4G7Z1104AA,0.00,0.00
10/1/2013,4G7Z1125AA,148.21,247.02
10/1/2013,4G7Z2C026AA,131.18,218.63
10/1/2013,4L2Z1104AA,181.86,303.11
10/1/2013,4L2Z1125AA,52.35,87.25
10/1/2013,4L3Z1104AB,219.53,365.88
10/1/2013,4L3Z1104BB,209.79,349.65
10/1/2013,4L5Z1102BA,87.97,146.62
10/1/2013,4R3Z1104AA,74.36,123.94
10/1/2013,4R3Z1104AB,92.66,154.43
10/1/2013,4R3Z1104B,94.06,156.77
10/1/2013,4R3Z1125AA,68.66,114.43
10/1/2013,4R3Z1125BA,0.00,0.00
10/1/2013,5C3Z1102AB,134.46,224.10
10/1/2013,5C3Z1102GB,142.90,238.16
10/1/2013,5C3Z1104BAA,0.00,0.00
10/1/2013,5C3Z1109AA,0.00,0.00
10/1/2013,5C3Z1109B,361.64,602.73
10/1/2013,5C3Z1109CA,264.27,440.45
10/1/2013,5C3Z1109CC,106.32,177.20
10/1/2013,5C3Z1109DA,171.12,285.20
10/1/2013,5C3Z1125AB,73.07,121.79
10/1/2013,5C3Z1125CA,82.13,136.89
10/1/2013,5C3Z1125DA,82.06,136.77
10/1/2013,5C3Z2C026CA,112.08,186.81
10/1/2013,5C5Z2C026A,57.83,96.38
10/1/2013,5L2Z1102BA,109.98,183.30
10/1/2013,5L2Z2C026A,0.00,0.00
10/1/2013,5L3Z1125AA,75.43,125.71
10/1/2013,5L3Z1125BA,69.98,116.63
10/1/2013,5L3Z2C026AA,0.00,0.00
10/1/2013,5L8Z1125AA,0.00,0.00
10/1/2013,5L8Z1125BA,56.99,94.99
10/1/2013,5L8Z2C026BA,55.77,92.94
10/1/2013,5R3Z2C026AA,36.28,60.47
10/1/2013,5U9Z1102AA,404.61,674.35
10/1/2013,5W1Z1104B,154.52,257.53
10/1/2013,5W4Z1104BA,154.69,257.82
10/1/2013,6C2Z1109CA,206.85,344.75
10/1/2013,6C3Z1109X,357.00,595.00
10/1/2013,6C3Z2C026BA,0.00,0.00
10/1/2013,6E5Z1104AA,101.51,169.18
10/1/2013,6E5Z1104AB,56.09,93.48
10/1/2013,6E5Z1104BA,111.29,185.48
10/1/2013,6F2Z1109A,244.68,407.79
10/1/2013,6F2Z1109B,195.74,326.23
10/1/2013,6F2Z1125A,519.91,866.54
10/1/2013,6L1Z1104B,172.53,287.56
10/1/2013,6L1Z1104C,214.91,358.18
10/1/2013,6L1Z1104CA,0.00,0.00
10/1/2013,6L1Z1104D,208.29,347.15
10/1/2013,6L1Z1104DA,0.00,0.00
10/1/2013,6L1Z1104E,201.13,335.22
10/1/2013,6L1Z1109AA,0.00,0.00
10/1/2013,6L1Z1109D,0.00,0.00
10/1/2013,6L1Z1109F,211.53,352.55
10/1/2013,6L1Z1125A,54.98,91.63
10/1/2013,6L1Z2C026A,49.98,83.30
10/1/2013,6L2Z1109B,175.47,292.46
10/1/2013,6L2Z1125AA,90.23,150.38
10/1/2013,6L2Z2C026A,55.75,92.91
10/1/2013,6L3Z1104A,199.68,332.80
10/1/2013,6L5Z1104B,239.70,399.51
10/1/2013,6L5Z1126A,42.55,70.91
10/1/2013,6L8Z1109AA,40.44,67.41
10/1/2013,6L8Z1109BA,38.40,64.00
10/1/2013,6U9Z2C026A,0.00,0.00
10/1/2013,6U9Z2C026B,119.00,198.33
10/1/2013,7C3Z1102A,0.00,0.00
10/1/2013,7C3Z1102B,0.00,0.00
10/1/2013,7C3Z1104B,0.00,0.00
10/1/2013,7C3Z1104C,0.00,0.00
10/1/2013,7L1Z1104AA,0.00,0.00
10/1/2013,7L1Z1104BA,0.00,0.00
10/1/2013,7L1Z1104D,239.22,398.70
10/1/2013,7L1Z1104E,"2,258.30","3,763.87"
10/1/2013,7L1Z1109A,235.33,392.22
10/1/2013,7L1Z1109AA,0.00,0.00
10/1/2013,7L2Z1104A,304.86,508.09
10/1/2013,7L3Z1104A,227.23,378.72
10/1/2013,7L3Z1104B,240.12,400.20
10/1/2013,7L8Z1126A,69.98,116.63
10/1/2013,7R3Z1125A,129.98,216.63
10/1/2013,7S4Z1104A,71.26,118.77
10/1/2013,7S4Z1125A,0.00,0.00
10/1/2013,7S6Z1125A,59.98,99.97
10/1/2013,7S6Z1125B,39.98,66.63
10/1/2013,7S6Z2C026A,59.98,99.97
10/1/2013,7T1Z1104A,86.46,144.09
10/1/2013,7T1Z1104B,265.60,442.67
10/1/2013,7T1Z1104C,0.00,0.00
10/1/2013,7T1Z1104D,85.91,143.18
10/1/2013,7T4Z1104A,70.45,117.41
10/1/2013,7T4Z1104B,148.74,247.90
10/1/2013,7T4Z1104C,218.70,364.51
10/1/2013,7T4Z1125A,47.57,79.29
10/1/2013,7T4Z1125B,81.37,135.62
10/1/2013,7T4Z2C026A,51.29,85.48
10/1/2013,7W1Z1104A,162.24,270.40
10/1/2013,8A8Z1104B,0.00,0.00
10/1/2013,8A8Z1125A,0.00,0.00
10/1/2013,8C2Z1102A,0.00,0.00
10/1/2013,8C2Z1102C,0.00,0.00
10/1/2013,8C2Z1109A,0.00,0.00
10/1/2013,8C2Z1109B,92.32,153.87
10/1/2013,8C2Z1109C,151.85,253.08
10/1/2013,8C2Z2C026A,72.27,120.44
10/1/2013,8C2Z2C026B,81.03,135.05
10/1/2013,8C2Z2C026C,95.60,159.34
10/1/2013,8F9Z1104A,119.69,199.48
10/1/2013,8F9Z1104B,138.91,231.51
10/1/2013,8F9Z1104C,138.09,230.14
10/1/2013,8G1Z1125A,0.00,0.00
10/1/2013,8G1Z1125B,45.42,75.71
10/1/2013,8G1Z2C026A,0.00,0.00
10/1/2013,8G1Z2C026B,0.00,0.00
10/1/2013,8L3Z1102A,181.11,301.85
10/1/2013,8L3Z1102B,169.03,281.71
10/1/2013,8L8Z1104A,105.88,176.47
10/1/2013,8L8Z1126BD,65.48,109.13
10/1/2013,8S4Z1113B,67.26,112.10
10/1/2013,8T1Z1126B,0.00,0.00
10/1/2013,8U9Z1125A,141.65,236.08
10/1/2013,8U9Z2C026A,172.48,287.47
10/1/2013,9C3Z2C026A,80.10,133.50
10/1/2013,9E5Z1125A,0.00,0.00
10/1/2013,9E5Z1125B,0.00,0.00
10/1/2013,9E5Z1125C,47.63,79.38
10/1/2013,9E5Z2C026A,0.00,0.00
10/1/2013,9E5Z2C026B,36.38,60.64
10/1/2013,9L3Z1104A,368.09,613.48
10/1/2013,9L3Z1104B,229.05,381.74
10/1/2013,9L3Z1104C,330.05,550.09
10/1/2013,9L3Z1125C,61.40,102.33
10/1/2013,9L3Z1125D,69.98,116.63
10/1/2013,9L3Z2C026A,80.78,134.64
10/1/2013,9L3Z2C026B,86.92,144.87
10/1/2013,9S4Z1113A,69.54,115.89
10/1/2013,9S4Z1125A,0.00,0.00
10/1/2013,9T4Z1104A,177.92,296.54
10/1/2013,9T4Z2C026A,49.98,83.30
10/1/2013,AC3Z1104B,462.57,770.95
10/1/2013,AC3Z1104C,396.25,660.42
10/1/2013,AC3Z1104D,454.37,757.27
10/1/2013,AC3Z1104E,0.00,0.00
10/1/2013,AC3Z1104F,463.36,772.26
10/1/2013,AE8Z1125A,0.00,0.00
10/1/2013,AE8Z1125B,31.51,52.51
10/1/2013,AG1Z1125A,0.00,0.00
10/1/2013,AG1Z2C026A,52.15,86.92
10/1/2013,AL1Z2C026AA,0.00,0.00
10/1/2013,AL1Z2C026B,0.00,0.00
10/1/2013,AL3Z1104A,309.17,515.28
10/1/2013,AL3Z1125A,0.00,0.00
10/1/2013,AL3Z1125B,0.00,0.00
10/1/2013,AL5Z1102A,77.38,128.97
10/1/2013,AL5Z1104A,361.52,602.53
10/1/2013,AL5Z2C026A,63.20,105.34
10/1/2013,AL8Z1125A,46.39,77.32
10/1/2013,AS4Z1125A,40.99,68.31
10/1/2013,AT1Z1126A,61.37,102.28
10/1/2013,AV6Z2C026A,28.76,47.93
10/1/2013,AY1Z1125A,39.98,66.63
10/1/2013,B1BZ1104A,19.85,33.08
10/1/2013,B1BZ1104B,0.00,0.00
10/1/2013,BB5Z1104A,109.46,182.43
10/1/2013,BC2Z1102A,132.88,221.48
10/1/2013,BC2Z1102B,110.93,184.88
10/1/2013,BC3Z1104A,464.95,774.91
10/1/2013,BC3Z1104B,433.43,722.39
10/1/2013,BC3Z1104C,373.90,623.17
10/1/2013,BC3Z1104D,470.69,784.49
10/1/2013,BC3Z1104E,720.54,"1,200.90"
10/1/2013,BC3Z1109A,152.17,253.62
10/1/2013,BC3Z1109B,116.04,193.40
10/1/2013,BC3Z1109C,123.19,205.31
10/1/2013,BC3Z2C026A,79.24,132.07
10/1/2013,BE8Z1104A,39.01,65.02
10/1/2013,BE8Z1109A,0.00,0.00
10/1/2013,BE8Z1126A,0.00,0.00
10/1/2013,BE8Z1126B,25.32,42.20
10/1/2013,BL1Z1104A,0.00,0.00
10/1/2013,BL3Z1104A,0.00,0.00
10/1/2013,BL3Z1104B,0.00,0.00
10/1/2013,BL3Z1104C,0.00,0.00
10/1/2013,BL3Z1104D,0.00,0.00
10/1/2013,BL3Z2C026A,68.99,114.99
10/1/2013,BL3Z2C026B,59.98,99.97
10/1/2013,BR3Z1125A,0.00,0.00
10/1/2013,BT4Z1104A,46.19,76.98
10/1/2013,BT4Z1104B,217.34,362.24
10/1/2013,BT4Z2C026A,0.00,0.00
10/1/2013,BT4Z2C026B,46.30,77.16
10/1/2013,BV6Z1104B,138.37,230.61
10/1/2013,BV6Z1109C,103.54,172.57
10/1/2013,BV6Z1125A,39.09,65.14
10/1/2013,BV6Z1126A,39.98,66.63
10/1/2013,BV6Z2C026A,42.70,71.16
10/1/2013,C1BZ1126A,25.72,42.87
10/1/2013,C1BZ2C026A,20.62,34.37
10/1/2013,CB5Z1125A,60.64,101.06
10/1/2013,CC3Z1102A,122.17,203.61
10/1/2013,CC3Z1102B,169.62,282.70
10/1/2013,CL1Z1109A,0.00,0.00
10/1/2013,CL1Z2C026A,55.63,92.72
10/1/2013,CL3Z1104A,0.00,0.00
10/1/2013,CL3Z1104B,0.00,0.00
10/1/2013,CL3Z1104C,0.00,0.00
10/1/2013,CL3Z1104D,260.10,433.50
10/1/2013,CL3Z1104E,207.51,345.86
10/1/2013,CL3Z1104F,132.22,220.36
10/1/2013,CL3Z1104G,256.31,427.18
10/1/2013,CL3Z1104H,212.24,353.73
10/1/2013,CL3Z1125A,63.22,105.37
10/1/2013,CL3Z1125B,71.76,119.61
10/1/2013,CL3Z2C026A,0.00,0.00
10/1/2013,CL3Z2C026B,0.00,0.00
10/1/2013,CL3Z2C026C,72.94,121.58
10/1/2013,CL3Z2C026D,49.98,83.30
10/1/2013,CR3Z1125B,0.00,0.00
10/1/2013,CR3Z1125C,64.59,107.66
10/1/2013,CU9Z1102A,0.00,0.00
10/1/2013,CV6Z1104A,47.24,78.73
10/1/2013,CV6Z1104D,49.81,83.01
10/1/2013,CV6Z1104F,146.56,244.26
10/1/2013,CV6Z1104G,81.54,135.89
10/1/2013,CV6Z1104H,88.50,147.50
10/1/2013,CV6Z1109A,0.00,0.00
10/1/2013,CV6Z1109B,0.00,0.00
10/1/2013,CV6Z1109C,69.51,115.85
10/1/2013,CV6Z1125A,42.08,70.14
10/1/2013,CV6Z1125B,44.48,74.14
10/1/2013,CV6Z1126A,39.98,66.63
10/1/2013,CV6Z2C026A,0.00,0.00
10/1/2013,CV6Z2C026B,49.60,82.65
10/1/2013,DC3Z1102B,120.84,201.40
10/1/2013,DC3Z1102C,213.48,355.80
10/1/2013,DC3Z1104A,0.00,0.00
10/1/2013,DC3Z1104B,0.00,0.00
10/1/2013,DC3Z1104C,0.00,0.00
10/1/2013,DC3Z1104D,0.00,0.00
