from_date,part_number,retail_revenue,retail_quantity,dealer_price,gross_quantity,gross_revenue
2013-07-01,B1BZ1104A,0,0,0,0,0
2013-07-01,B1BZ1104B,0,0,0,0,0
2013-07-01,BB5Z1104A,"14,477.09",227,"22,015.98",346,"22,015.98"
2013-07-01,BC2Z1102A,"102,604.41",842.4,"111,701.38",931,"111,701.38"
2013-07-01,BC2Z1102B,"62,519.91",594,"67,723.50",650,"67,525.54"
2013-07-01,BC3Z1104A,"226,106.61",683.07,"243,230.60",740,"243,230.60"
2013-07-01,BC3Z1104B,"45,949.89",127.52,"51,079.56",146,"51,079.56"
2013-07-01,BC3Z1104C,"-2,312.60",-8,0,0,0
2013-07-01,BC3Z1104D,"26,137.17",75,"27,512.80",80,"27,512.80"
2013-07-01,BC3Z1104E,350.96,1,"1,052.91",3,"1,052.91"
2013-07-01,BC3Z1109A,"7,262.28",59,"7,395.64",61,"7,395.64"
2013-07-01,BC3Z1109B,"1,808.64",16,"1,808.64",16,"1,808.64"
2013-07-01,BC3Z1109C,270,3,270,3,270
2013-07-01,BC3Z2C026A,"40,687.82",540,"42,063.78",561,"42,063.78"
2013-07-01,BE8Z1104A,"1,357.20",40,"1,425.06",42,"1,425.06"
2013-07-01,BE8Z1109A,0,0,0,0,0
2013-07-01,BE8Z1126A,0,0,0,0,0
2013-07-01,BE8Z1126B,253.2,10,253.2,10,253.2
2013-07-01,BL1Z1104A,0,0,0,0,0
2013-07-01,BL3Z1104A,0,0,0,0,0
2013-07-01,BL3Z1104B,0,0,0,0,0
2013-07-01,BL3Z1104C,0,0,0,0,0
2013-07-01,BL3Z1104D,0,0,0,0,0
2013-07-01,BL3Z2C026A,"18,693.81",305.52,"21,112.96",352,"21,112.96"
2013-07-01,BL3Z2C026B,"1,019.66",17,"1,019.66",17,"1,019.66"
2013-07-01,BR3Z1125A,0,0,0,0,0
2013-07-01,BT4Z1104A,"2,563.60",76,"3,028.67",89,"3,028.67"
2013-07-01,BT4Z1104B,"94,266.08",747.5,"153,180.00","1,480.00","153,180.00"
2013-07-01,BT4Z2C026A,0,0,0,0,0
2013-07-01,BT4Z2C026B,"27,754.29",665.94,"32,743.62",819,"32,743.62"
2013-07-01,BV6Z1104B,"8,178.23",123,"18,821.60",280,"18,821.60"
2013-07-01,BV6Z1109C,"1,500.00",20,"1,950.00",26,"1,950.00"
2013-07-01,BV6Z1125A,"17,490.05",489,"18,959.16",542,"18,959.16"
2013-07-01,BV6Z1126A,439.78,11,439.78,11,439.78
2013-07-01,BV6Z2C026A,"2,918.54",73,"2,918.54",73,"2,918.54"
2013-07-01,C1BZ1126A,51.44,2,51.44,2,51.44
2013-07-01,C1BZ2C026A,0,0,0,0,0
2013-07-01,CB5Z1125A,"80,767.73","1,509.68","94,343.70","1,815.00","94,343.70"
2013-07-01,CC3Z1102A,"21,340.30",183,"22,881.02",199,"22,881.02"
2013-07-01,CC3Z1102B,"16,973.22",110,"17,625.74",113,"17,625.74"
2013-07-01,CL1Z1109A,0,0,0,0,0
2013-07-01,CL1Z2C026A,"21,717.12",387,"22,596.78",411,"22,596.78"
2013-07-01,CL3Z1104A,"19,041.06",138,"30,621.88",229,"30,621.88"
2013-07-01,CL3Z1104B,"19,968.00",207,"26,976.00",281,"26,976.00"
2013-07-01,CL3Z1104C,-128.52,-1,0,0,0
2013-07-01,CL3Z1104D,"2,058.69",9,"2,676.31",13,"2,676.31"
2013-07-01,CL3Z1104E,"13,906.86",104,"15,511.52",116,"15,511.52"
2013-07-01,CL3Z1104F,"2,784.00",29,"3,072.00",32,"3,072.00"
2013-07-01,CL3Z1104G,-184.94,-2,739.84,4,739.84
2013-07-01,CL3Z1104H,"2,290.20",12,"2,671.90",14,"2,671.90"
2013-07-01,CL3Z1125A,"2,219.26",37,"2,339.22",39,"2,339.22"
2013-07-01,CL3Z1125B,"342,185.29","5,576.18","396,347.84","6,608.00","396,347.84"
2013-07-01,CL3Z2C026A,0,0,0,0,0
2013-07-01,CL3Z2C026B,0,0,0,0,0
2013-07-01,CL3Z2C026C,"13,435.54",224,"15,174.94",253,"15,174.94"
2013-07-01,CL3Z2C026D,"1,409.44",29,"1,549.38",31,"1,549.38"
2013-07-01,CR3Z1125B,-119.96,-2,0,0,0
2013-07-01,CR3Z1125C,"1,679.45",28,"1,919.36",32,"1,919.36"
2013-07-01,CU9Z1102A,0,0,0,0,0
2013-07-01,CV6Z1104A,"5,127.23",130,"5,899.57",151,"5,899.57"
2013-07-01,CV6Z1104D,"2,462.40",57,"2,808.00",65,"2,808.00"
2013-07-01,CV6Z1104F,"2,482.50",30,"3,452.20",41,"3,452.20"
2013-07-01,CV6Z1104G,523.33,7,672.84,9,672.84
2013-07-01,CV6Z1104H,"1,013.89",21,"1,593.24",33,"1,593.24"
2013-07-01,CV6Z1109A,-741.78,-11,0,0,0
2013-07-01,CV6Z1109B,0,0,0,0,0
2013-07-01,CV6Z1109C,67.72,1,203.16,3,203.16
2013-07-01,CV6Z1125A,759.62,19,879.56,22,879.56
2013-07-01,CV6Z1125B,"2,078.97",52,"2,478.76",62,"2,478.76"
2013-07-01,CV6Z1126A,319.84,8,319.84,8,319.84
2013-07-01,CV6Z2C026A,"1,679.05",48,"1,993.86",57,"1,993.86"
2013-07-01,CV6Z2C026B,"1,897.54",48,"2,318.84",58,"2,318.84"
2013-07-01,DC3Z1102B,725.04,6,725.04,6,725.04
2013-07-01,DC3Z1102C,800.55,5,800.55,5,800.55
2013-07-01,DC3Z1104A,0,0,0,0,0
2013-07-01,DC3Z1104B,0,0,0,0,0
2013-07-01,DC3Z1104C,0,0,0,0,0
2013-07-01,DC3Z1104D,0,0,0,0,0
2013-07-01,DC3Z1104E,0,0,0,0,0
2013-07-01,DC3Z1125A,"10,104.18",127,"11,757.06",147,"11,757.06"
2013-07-01,DC3Z2C026A,"1,546.28",20,"1,759.56",22,"1,759.56"
2013-07-01,DC3Z2C026B,"1,535.62",20,"1,919.52",24,"1,919.52"
2013-07-01,DCPZ1104A,"6,456.73",142,"6,729.56",148,"6,729.56"
2013-07-01,DE9Z1104A,234.48,2,234.48,2,234.48
2013-07-01,DE9Z1104B,"1,655.17",12,"2,758.60",20,"2,758.60"
2013-07-01,DE9Z1104C,117.24,1,234.48,2,234.48
2013-07-01,DE9Z2C026A,0,0,0,0,0
2013-07-01,DG1Z1125B,0,0,0,0,0
2013-07-01,DG1Z1125C,"36,047.85",711,"38,150.80",751,"38,150.80"
2013-07-01,DG1Z2C026A,"20,072.97",503,"21,389.30",535,"21,389.30"
2013-07-01,DG9Z1104A,"3,025.37",52,"3,607.16",62,"3,607.16"
2013-07-01,DG9Z1104B,-281.68,-4,0,0,0
2013-07-01,DG9Z1104C,0,0,0,0,0
2013-07-01,DG9Z1104D,"6,003.75",102,"6,710.04",114,"6,710.04"
2013-07-01,DG9Z1125A,"4,598.17",92,"4,998.00",100,"4,998.00"
2013-07-01,DG9Z1125B,349.86,7,349.86,7,349.86
2013-07-01,DG9Z2C026A,"2,129.85",43,"2,648.94",53,"2,648.94"
2013-07-01,DG9Z2C026B,399.84,8,399.84,8,399.84
2013-07-01,DL1Z1104A,518.95,2,"1,383.92",8,"1,383.92"
2013-07-01,DR3Z1125A,"1,133.66",11,"1,339.78",13,"1,339.78"
2013-07-01,DR3Z1125B,0,0,0,0,0
2013-07-01,DR3Z1125C,"12,145.14",243,"12,395.04",248,"12,395.04"
2013-07-01,DR3Z2C026A,"4,464.24",66,"4,464.24",66,"4,464.24"
2013-07-01,DV6Z1104A,0,0,0,0,0
2013-07-01,DV6Z2C026A,0,0,0,0,0
2013-07-01,E9HZ1126A,0,0,0,0,0
2013-07-01,F1CZ1104A,0,0,0,0,0
2013-07-01,F1CZ1104B,240,4,240,4,240
2013-07-01,F2HZ1125B,"1,036.76",4,"1,036.76",4,"1,036.76"
2013-07-01,F3SZ1109A,"3,485.00",41,"3,485.00",41,"3,485.00"
2013-07-01,F4HZ1109D,0,0,0,0,0
2013-07-01,F4HZ1125A,600,4,600,4,600
2013-07-01,F4HZ1125C,0,0,0,0,0
2013-07-01,F4TZ1109A,"8,360.00",38,"8,360.00",38,"8,360.00"
2013-07-01,F4UZ1102B,0,0,0,0,0
2013-07-01,F4ZZ2C026B,"1,297.95",17,"1,297.95",17,"1,297.95"
2013-07-01,F58Z1126B,521.36,7,699.8,10,699.8
2013-07-01,F5RZ1104A,552,8,552,8,552
2013-07-01,F5RZ1104B,0,0,0,0,0
2013-07-01,F5TZ2C026A,"1,618.92",54,"1,618.92",54,"1,618.92"
2013-07-01,F67Z1125BA,"2,833.74",63,"2,833.74",63,"2,833.74"
2013-07-01,F68Z1104AA,"1,050.00",15,"1,050.00",15,"1,050.00"
2013-07-01,F6SZ1104BA,803.92,13,803.92,13,803.92
2013-07-01,F6UZ2C026AA,"20,623.42",230,"20,875.36",232,"20,875.36"
2013-07-01,F78Z1104AA,244.88,3,244.88,4,244.88
2013-07-01,F7AZ1104AC,963.3,15,963.3,15,963.3
2013-07-01,F81Z1102BA,"8,518.58",71,"8,518.58",71,"8,518.58"
2013-07-01,F81Z1102DB,"9,197.62",53,"9,197.62",53,"9,197.62"
2013-07-01,F81Z1104AD,488.5,2,488.5,2,488.5
2013-07-01,F81Z1104BH,"161,992.09",551,"165,737.10",565,"165,737.10"
2013-07-01,F81Z1104CH,0,0,0,0,0
2013-07-01,F81Z1104DG,"25,122.75",88,"25,365.00",89,"25,365.00"
2013-07-01,F81Z1104EC,0,0,0,0,0
2013-07-01,F81Z1109DA,"5,442.14",29,"5,442.14",29,"5,442.14"
2013-07-01,F81Z1109EB,"5,592.00",24,"5,592.00",24,"5,592.00"
2013-07-01,F81Z1125AA,0,0,0,0,0
2013-07-01,F81Z1125AB,0,0,0,0,0
2013-07-01,F81Z1125BA,"3,961.83",39,"4,133.21",41,"4,133.21"
2013-07-01,F81Z1125DA,"54,195.54",723,"54,510.46",727,"54,510.46"
2013-07-01,F81Z2C026AA,"50,298.82",557,"50,298.82",559,"50,298.82"
2013-07-01,F81Z2C026EA,"20,394.90",255,"20,394.90",255,"20,394.90"
2013-07-01,F87Z1104AB,0,0,0,0,0
2013-07-01,F87Z1104BB,0,0,0,0,0
2013-07-01,F87Z1104CA,"29,060.29",173,"29,550.06",181,"29,550.06"
2013-07-01,F87Z1126BA,839.52,24,839.52,24,839.52
2013-07-01,F8AZ1104AA,"1,846.00",26,"1,917.00",27,"1,917.00"
2013-07-01,F8UZ1102AB,"37,972.76",371,"43,291.34",433,"43,291.34"
2013-07-01,F8UZ1102CA,"114,078.67",833,"121,345.20",888,"121,345.20"
2013-07-01,F8VZ1125AA,"2,547.48",39,"2,547.48",39,"2,547.48"
2013-07-01,F8ZZ2C026AA,"7,134.68",166,"7,134.68",166,"7,134.68"
2013-07-01,XC2Z1126AA,599.8,10,599.8,10,599.8
2013-07-01,XC2Z2C026AA,"29,306.08",367,"29,992.50",375,"29,992.50"
2013-07-01,XC2Z2C026BB,"12,389.08",146,"12,831.98",151,"12,831.98"
2013-07-01,XF5Z1104AA,"1,634.40",10,"1,634.40",10,"1,634.40"
2013-07-01,XF5Z1125AA,89.96,2,89.96,2,89.96
2013-07-01,XF5Z1126AA,0,0,0,0,0
2013-07-01,XL1Z1102AF,0,0,0,0,0
2013-07-01,XL1Z1104AE,"4,420.00",17,"4,680.00",18,"4,680.00"
2013-07-01,XL1Z1125AA,636.32,8,636.32,8,636.32
2013-07-01,XL3Z1102EC,"2,799.20",40,"2,869.18",41,"2,869.18"
2013-07-01,XL3Z1104AD,"3,317.09",19,"3,609.27",21,"3,609.27"
2013-07-01,XL3Z1104BC,"1,727.83",13,"1,727.83",13,"1,727.83"
2013-07-01,XL3Z1125BA,0,0,0,0,0
2013-07-01,XL3Z1125CB,"9,625.72",214,"9,625.72",214,"9,625.72"
2013-07-01,XL5Z1104A,"3,216.47",12,"3,441.49",13,"3,441.49"
2013-07-01,XL5Z1104B,446.4,2,446.4,2,446.4
2013-07-01,XR3Z1125BC,"3,301.74",26,"3,301.74",26,"3,301.74"
2013-07-01,XW4Z1109AA,0,0,0,0,0
2013-07-01,XW4Z1125AA,526.14,9,526.14,9,526.14
2013-07-01,XW4Z2C026AA,0,0,0,0,0
2013-07-01,YC2Z1109AA,0,0,0,0,0
2013-07-01,YC2Z1126AA,559.86,7,559.86,7,559.86
2013-07-01,YC3Z1102AA,0,0,0,0,0
2013-07-01,YC3Z1104C,0,0,0,0,0
2013-07-01,YC3Z1104D,"24,273.00",87,"24,552.00",88,"24,552.00"
2013-07-01,YC3Z1104EA,305.32,1,305.32,1,305.32
2013-07-01,YC3Z1109AA,0,0,0,0,0
2013-07-01,YC3Z1109CA,452.57,1,452.57,1,452.57
2013-07-01,YC3Z1125AA,"12,540.00",76,"12,540.00",76,"12,540.00"
2013-07-01,YC3Z1126AA,"1,139.94",3,"1,139.94",3,"1,139.94"
2013-07-01,YC3Z2C026AA,"7,095.00",43,"7,095.00",43,"7,095.00"
2013-07-01,YC3Z2C026BA,419.96,2,419.96,2,419.96
2013-07-01,YC3Z2C026BB,"54,178.46",681,"55,106.22",689,"55,106.22"
2013-07-01,YF1Z1104AC,0,0,0,0,0
2013-07-01,YF1Z1125AA,"1,465.56",18,"1,465.56",18,"1,465.56"
2013-07-01,YF1Z2C026AA,"2,638.24",88,"2,638.24",88,"2,638.24"
2013-07-01,YL1Z1102AA,0,0,0,0,0
2013-07-01,YL1Z1104AA,"2,590.00",8,"2,590.00",10,"2,590.00"
2013-07-01,YL1Z1125AA,0,0,0,0,0
2013-07-01,YL1Z2C026AA,"2,848.27",41,"2,848.27",41,"2,848.27"
2013-07-01,YL3Z1102AA,"9,260.92",155,"9,476.84",158,"9,476.84"
2013-07-01,YL3Z1104BA,169.24,1,169.24,1,169.24
2013-07-01,YL3Z2C026AA,"9,324.00",135,"9,520.62",138,"9,520.62"
2013-07-01,YL5Z1104A,"7,525.00",34,"7,525.00",35,"7,525.00"
2013-07-01,YL5Z1104AA,0,0,0,0,0
2013-07-01,YL5Z1104B,199.62,1,199.62,1,199.62
2013-07-01,YL5Z1104BA,0,0,0,0,0
2013-07-01,YR3Z1109AA,"1,531.04",8,"1,531.04",8,"1,531.04"
2013-07-01,YS4Z1A034AA,"4,453.50",49,"4,590.00",51,"4,530.00"
2013-07-01,YW7Z2C026AA,"1,034.54",23,"1,034.54",23,"1,034.54"
2013-08-01,1C4Z2C026AA,0,0,0,0,0
2013-08-01,1F1Z1104DA,0,0,0,0,0
2013-08-01,1F1Z1126BA,"3,393.06",97,"3,393.06",97,"3,393.06"
2013-08-01,1F2Z1104AB,"7,366.25",80,"7,632.50",86,"7,632.50"
2013-08-01,1L2Z1109AA,"34,361.90",243,"35,046.40",256,"35,046.40"
2013-08-01,1L3Z1104BA,"2,000.00",8,"2,000.00",8,"2,000.00"
2013-08-01,1L5Z1126BA,299.9,5,299.9,5,299.9
2013-08-01,1R3Z1104B,"31,040.00",387,"31,040.00",388,"31,040.00"
2013-08-01,1R3Z1104BB,897,13,897,13,897
2013-08-01,1R8Z2C026AA,219.92,4,219.92,4,219.92
2013-08-01,1S4Z2C026BA,0,0,0,0,0
2013-08-01,2T1Z1125A,"37,684.14",740.68,"39,934.02",799,"39,934.02"
2013-08-01,2T1Z1126C,0,0,0,0,0
2013-08-01,3C2Z1104AA,0,0,0,0,0
2013-08-01,3C2Z1109AA,"4,252.80",16,"4,748.61",17,"4,748.61"
2013-08-01,3C3Z1102CA,"11,550.70",58,"11,550.70",58,"11,550.70"
2013-08-01,3C3Z1104A,"101,553.34",376,"103,087.83",393,"103,087.83"
2013-08-01,3C3Z1104B,224.86,1,224.86,1,224.86
2013-08-01,3C3Z1104BA,0,0,0,0,0
2013-08-01,3C3Z1104CA,"68,770.50",241,"70,680.00",248,"70,680.00"
2013-08-01,3C3Z1109AA,0,0,0,0,0
2013-08-01,3C3Z1109AB,"4,011.81",33,"4,133.38",34,"4,133.38"
2013-08-01,3C3Z1109BA,0,0,0,0,0
2013-08-01,3C3Z1109BB,0,0,0,0,0
2013-08-01,3C3Z1109DA,"2,029.10",10,"2,029.10",10,"2,029.10"
2013-08-01,3C5Z1104AA,"14,854.35",107,"14,964.00",116,"15,093.00"
2013-08-01,3F1Z1104AA,"1,440.00",24,"1,440.00",24,"1,440.00"
2013-08-01,3F1Z1104BA,"17,662.53",268,"17,782.60",274,"17,782.60"
2013-08-01,3F1Z1104CA,651.69,9,651.69,9,651.69
2013-08-01,3F1Z1104DA,466.56,8,466.56,8,466.56
2013-08-01,3F2Z1104AA,"9,016.00",43,"10,192.00",52,"10,192.00"
2013-08-01,3F2Z1104AB,"11,956.00",60,"12,936.00",66,"12,936.00"
2013-08-01,3F2Z2C026AA,"5,247.90",105,"5,247.90",105,"5,247.90"
2013-08-01,3L2Z1104AA,"20,864.08",116,"21,562.06",127,"21,562.06"
2013-08-01,3L2Z1104AB,0,0,0,0,0
2013-08-01,3L2Z1109AA,0,0,0,0,0
2013-08-01,3L2Z1125AA,0,0,0,0,0
2013-08-01,3L2Z2C026AA,"1,199.60",20,"1,199.60",20,"1,199.60"
2013-08-01,3L5Z1104AA,0,0,0,0,0
2013-08-01,3L5Z1125AA,"11,495.41",228,"11,695.32",234,"11,695.32"
2013-08-01,3W1Z1125AA,"204,067.17","4,139.00","208,816.44","4,178.00","205,751.44"
2013-08-01,3W1Z2C026AA,"16,761.94",352,"17,892.84",358,"17,143.84"
2013-08-01,3W1Z2C026BA,"2,519.16",42,"2,519.16",42,"2,519.16"
2013-08-01,3W7Z2C026AA,"113,349.63","2,517.00","114,294.18","2,541.00","114,294.18"
2013-08-01,4C2Z1102AA,474.51,3,474.51,3,474.51
2013-08-01,4C2Z2C026AA,428.56,4,428.56,4,428.56
2013-08-01,4C3Z1102BA,"1,925.96",4,"1,925.96",4,"1,925.96"
2013-08-01,4C3Z1109AA,453.4,2,453.4,2,453.4
2013-08-01,4C5Z1125AA,"4,378.54",73,"4,378.54",73,"4,378.54"
2013-08-01,4F1Z1125AA,0,0,0,0,0
2013-08-01,4F2Z1102AAA,0,0,0,0,0
2013-08-01,4G7Z1104AA,0,0,0,0,0
2013-08-01,4G7Z1125AA,288.76,2,288.76,2,288.76
2013-08-01,4G7Z2C026AA,0,0,0,0,0
2013-08-01,4L2Z1104AA,"300,909.58","1,716.00","303,803.75","1,795.00","303,803.75"
2013-08-01,4L2Z1125AA,"15,749.94",303,"15,749.94",303,"15,749.94"
2013-08-01,4L3Z1104AB,"43,829.66",206,"43,829.66",217,"43,829.66"
2013-08-01,4L3Z1104BB,"1,430.59",7,"1,430.59",7,"1,430.59"
2013-08-01,4L5Z1102BA,"72,843.34",835,"74,114.76",862,"74,114.76"
2013-08-01,4R3Z1104AA,"18,255.89",199,"20,314.23",227,"20,314.23"
2013-08-01,4R3Z1104AB,"3,665.75",38,"3,836.25",45,"3,836.25"
2013-08-01,4R3Z1104B,"1,342.35",15,"1,431.84",16,"1,431.84"
2013-08-01,4R3Z1125AA,"28,366.84",422,"28,366.84",422,"28,366.84"
2013-08-01,4R3Z1125BA,0,0,0,0,0
2013-08-01,5C3Z1102AB,"7,798.80",60,"7,798.80",60,"7,798.80"
2013-08-01,5C3Z1102GB,"9,658.62",69,"9,938.58",71,"9,938.58"
2013-08-01,5C3Z1104BAA,0,-1,0,0,0
2013-08-01,5C3Z1109AA,0,0,0,0,0
2013-08-01,5C3Z1109B,352.3,1,352.3,1,352.3
2013-08-01,5C3Z1109CA,"3,137.55",12,"3,137.55",13,"3,137.55"
2013-08-01,5C3Z1109CC,"4,602.10",47,"4,948.50",50,"4,948.50"
2013-08-01,5C3Z1109DA,"8,001.60",48,"8,001.60",48,"8,001.60"
2013-08-01,5C3Z1125AB,"198,973.31","2,807.98","205,041.41","2,930.00","205,041.40"
2013-08-01,5C3Z1125CA,"101,399.94","1,272.00","103,814.04","1,298.00","103,814.04"
2013-08-01,5C3Z1125DA,"39,715.26",488.54,"41,429.64",518,"41,429.64"
2013-08-01,5C3Z2C026CA,"197,511.63","1,834.00","203,758.27","1,887.00","203,758.26"
2013-08-01,5C5Z2C026A,"1,490.76",27,"1,561.41",27,"1,490.76"
2013-08-01,5L2Z1102BA,"1,319.76",12,"1,319.76",12,"1,319.76"
2013-08-01,5L2Z2C026A,0,0,0,0,0
2013-08-01,5L3Z1125AA,"25,451.97",336,"25,793.12",344,"25,793.12"
2013-08-01,5L3Z1125BA,"1,371.62",19,"1,609.54",23,"1,609.54"
2013-08-01,5L3Z2C026AA,-115.78,-2,0,0,0
2013-08-01,5L8Z1125AA,0,0,0,0,0
2013-08-01,5L8Z1125BA,"14,129.86",257,"14,129.86",257,"14,129.86"
2013-08-01,5L8Z2C026BA,"14,499.58",264,"14,734.64",268,"14,734.64"
2013-08-01,5R3Z2C026AA,"21,372.79",603,"21,687.60",620,"21,687.60"
2013-08-01,5U9Z1102AA,0,0,0,0,0
2013-08-01,5W1Z1104B,"13,920.62",97,"14,185.71",99,"14,185.71"
2013-08-01,5W4Z1104BA,"16,027.24",125,"16,364.52",131,"16,364.52"
2013-08-01,6C2Z1109CA,201.51,1,201.51,1,201.51
2013-08-01,6C3Z1109X,"10,781.18",31,"10,781.18",31,"10,781.18"
2013-08-01,6C3Z2C026BA,0,0,0,0,0
2013-08-01,6E5Z1104AA,"1,236.15",15,"1,318.56",16,"1,318.56"
2013-08-01,6E5Z1104AB,"24,679.65",476,"26,950.00",550,"26,950.00"
2013-08-01,6E5Z1104BA,"6,527.76",74,"8,201.62",98,"8,201.62"
2013-08-01,6F2Z1109A,"1,525.52",8,"1,525.52",8,"1,525.52"
2013-08-01,6F2Z1109B,"1,334.83",7,"1,334.83",7,"1,334.83"
2013-08-01,6F2Z1125A,"2,159.66",18,"3,359.44",28,"3,359.44"
2013-08-01,6L1Z1104B,"25,674.48",154,"25,674.48",156,"25,674.48"
2013-08-01,6L1Z1104C,"33,260.81",166,"33,701.68",172,"33,701.68"
2013-08-01,6L1Z1104CA,0,-1,0,0,0
2013-08-01,6L1Z1104D,811.64,4,811.64,4,811.64
2013-08-01,6L1Z1104DA,0,-2,0,0,0
2013-08-01,6L1Z1104E,0,0,0,0,0
2013-08-01,6L1Z1109AA,-202.91,-1,0,0,0
2013-08-01,6L1Z1109D,"38,847.13",186,"39,364.54",194,"39,364.54"
2013-08-01,6L1Z1109F,"16,435.71",79,"16,435.71",81,"16,435.71"
2013-08-01,6L1Z1125A,"21,293.76",385,"21,387.22",389,"21,387.22"
2013-08-01,6L1Z2C026A,"9,446.22",189,"9,446.22",189,"9,446.22"
2013-08-01,6L2Z1109B,"13,218.30",85,"13,512.04",92,"13,512.04"
2013-08-01,6L2Z1125AA,"120,828.98","1,801.00","128,030.00","1,829.00","122,097.10"
2013-08-01,6L2Z2C026A,"35,350.64",664,"37,054.08",672,"35,702.80"
2013-08-01,6L3Z1104A,"39,539.81",204,"39,889.55",211,"39,889.55"
2013-08-01,6L5Z1104B,"74,069.18",369,"77,107.00",415,"77,107.00"
2013-08-01,6L5Z1126A,"3,318.34",83,"3,358.32",84,"3,358.32"
2013-08-01,6L8Z1109AA,"3,553.72",96,"3,910.34",106,"3,910.34"
2013-08-01,6L8Z1109BA,"1,733.82",46,"1,918.28",52,"1,918.28"
2013-08-01,6U9Z2C026A,357,3,357,3,357
2013-08-01,6U9Z2C026B,"1,309.00",11,"1,309.00",11,"1,309.00"
2013-08-01,7C3Z1102A,-93.48,-1,0,0,0
2013-08-01,7C3Z1102B,0,0,0,0,0
2013-08-01,7C3Z1104B,0,0,0,0,0
2013-08-01,7C3Z1104C,0,0,0,0,0
2013-08-01,7L1Z1104AA,0,0,0,0,0
2013-08-01,7L1Z1104BA,0,0,0,0,0
2013-08-01,7L1Z1104D,"42,087.18",191,"43,296.96",204,"43,296.96"
2013-08-01,7L1Z1104E,"40,400.00",202,"40,400.00",202,"40,400.00"
2013-08-01,7L1Z1109A,"3,187.94",13,"3,187.94",14,"3,187.94"
2013-08-01,7L1Z1109AA,"6,765.00",30,"6,765.00",33,"6,765.00"
2013-08-01,7L2Z1104A,"456,401.94","1,764.05","517,935.00","2,409.00","517,935.00"
2013-08-01,7L3Z1104A,"143,147.37",661.02,"146,839.09",743,"146,839.09"
2013-08-01,7L3Z1104B,"3,609.18",17,"3,609.18",18,"3,609.18"
2013-08-01,7L8Z1126A,909.74,13,909.74,13,909.74
2013-08-01,7R3Z1125A,"6,598.80",56,"6,928.74",63,"6,928.74"
2013-08-01,7S4Z1104A,"7,497.42",124,"8,463.62",146,"8,463.62"
2013-08-01,7S4Z1125A,0,0,0,0,0
2013-08-01,7S6Z1125A,"4,678.44",78,"4,678.44",78,"4,678.44"
2013-08-01,7S6Z1125B,"4,357.82",109,"4,357.82",109,"4,357.82"
2013-08-01,7S6Z2C026A,119.96,2,119.96,2,119.96
2013-08-01,7T1Z1104A,"13,494.62",161,"14,513.73",183,"14,513.73"
2013-08-01,7T1Z1104B,"12,600.00",51,"13,050.00",58,"13,050.00"
2013-08-01,7T1Z1104C,-76.57,-1,0,0,0
2013-08-01,7T1Z1104D,"2,347.22",38,"3,397.35",55,"3,397.35"
2013-08-01,7T4Z1104A,"11,273.17",174.21,"12,149.28",208,"12,149.28"
2013-08-01,7T4Z1104B,"31,540.01",260.64,"36,955.00",389,"36,955.00"
2013-08-01,7T4Z1104C,"73,705.41",577.95,"94,438.50",870,"94,438.50"
2013-08-01,7T4Z1125A,"150,293.32","3,297.80","157,340.04","3,498.00","157,160.12"
2013-08-01,7T4Z1125B,"5,407.08",95,"6,650.00",95,"5,407.08"
2013-08-01,7T4Z2C026A,"57,740.69","1,245.58","60,333.00","1,275.00","58,263.12"
2013-08-01,7W1Z1104A,"-3,931.52",-39,0,0,0
2013-08-01,8A8Z1104B,-121.66,-1,0,0,0
2013-08-01,8A8Z1125A,0,0,0,0,0
2013-08-01,8C2Z1102A,0,0,0,0,0
2013-08-01,8C2Z1102C,-186.96,-2,0,0,0
2013-08-01,8C2Z1109A,0,0,0,0,0
2013-08-01,8C2Z1109B,0,0,0,0,0
2013-08-01,8C2Z1109C,"12,226.13",89,"12,719.61",93,"12,719.61"
2013-08-01,8C2Z2C026A,"14,111.52",201,"14,905.74",213,"14,905.74"
2013-08-01,8C2Z2C026B,"44,607.52",558,"44,868.78",561,"44,868.78"
2013-08-01,8C2Z2C026C,"95,623.46","1,059.00","100,417.68","1,116.00","100,417.68"
2013-08-01,8F9Z1104A,"21,412.31",185,"22,310.46",207,"22,310.46"
2013-08-01,8F9Z1104B,"21,112.19",174,"21,682.80",190,"21,682.80"
2013-08-01,8F9Z1104C,"26,607.85",220,"28,183.08",263,"28,183.08"
2013-08-01,8G1Z1125A,0,0,0,0,0
2013-08-01,8G1Z1125B,"16,597.62",369,"16,597.62",369,"16,597.62"
2013-08-01,8G1Z2C026A,0,0,0,0,0
2013-08-01,8G1Z2C026B,0,0,0,0,0
2013-08-01,8L3Z1102A,"58,212.05",340,"59,657.00",353,"59,657.00"
2013-08-01,8L3Z1102B,"3,078.78",20,"3,697.50",25,"3,697.50"
2013-08-01,8L8Z1104A,"-2,810.06",-37,94.72,1,94.72
2013-08-01,8L8Z1126BD,"8,861.15",197,"12,639.38",281,"12,639.38"
2013-08-01,8S4Z1113B,"40,976.92",614,"41,831.32",634,"41,831.32"
2013-08-01,8T1Z1126B,0,0,0,0,0
2013-08-01,8U9Z1104A,0,0,0,0,0
2013-08-01,8U9Z1125A,"3,257.95",22,"3,257.95",23,"3,257.95"
2013-08-01,8U9Z2C026A,0,0,0,0,0
2013-08-01,9C3Z2C026A,"129,091.48","1,900.16","153,077.33","2,011.00","135,678.40"
2013-08-01,9E5Z1125A,0,0,0,0,0
